Reporting Date,Fund Name (Short),Fund Name (Long),Investee,Short Name,Investee Currency,Investment Category,Vintage,Geograhpy,Industry,Sector Focus,Project Code,Commitment,Remaining Commitment,Realized,Adjusted NAV,Total Called,Last NAV,Last NAV Date,IRR,Multiple,MC2025Q1FundID
3/31/2025,SOVEREIGN 2023,Sovereign Catalyst Partners Fund (2023),Pinnacle Private Credit Fund,Pinnacle,USD,,2024,Europe,,Diversified,,0,0,0,0,0,0,#VALUE!,0,0,MC-A-3
3/31/2025,SOVEREIGN 2023,Sovereign Catalyst Partners Fund (2023),Atlas MENA Credit Partners,Atlas,USD,,2025,Middle East,,4020 - Diversified Financials,,0,0,0,0,0,0,#VALUE!,0,0,MC-A-3
3/31/2025,SOVEREIGN 2023,Sovereign Catalyst Partners Fund (2023),Summit Capital XIV,Summit,USD,,2025,North America,,30 - Consumer Staples,,0,0,0,0,0,0,#VALUE!,0,0,MC-A-3
3/31/2025,SOVEREIGN 2023,Sovereign Catalyst Partners Fund (2023),Momentum Co-Investment Vehicle,Momentum,USD,,2025,Canada,Financial Services,40 - Financials,,0,0,0,0,0,0,#VALUE!,0,0,MC-A-3
3/31/2025,AURORA I,Aurora Private Equity Fund I,Northfield Education Holdings,Northfield,USD,Controlled Investments,2021,Western Europe,Consumer and Food Services,25302010 - Education Services,,55920895.58,9920895.58,0,62295154.34,46000000,62295154.34,6/30/2146,0.2574,2.70848498,MC-V-1
3/31/2025,AURORA I,Aurora Private Equity Fund I,Granite Ridge Capital,Granite,USD,Controlled Investments,2021,North America,Consumer and Food Services,2530 - Consumer Services,,364000000,0,0,613548469,365000000,613548469,7/1/2150,0.5482,3.66586006,MC-V-1
3/31/2025,AURORA I,Aurora Private Equity Fund I,Celsius Enterprise Group,Celsius,EUR,Non-Controlled Investments,0,Europe,Business Services,4510 - Software & Services,,185100006.5,0,43737874.74,172137471.7,185749109.2,172137471.7,7/1/2150,0.305,2.72793176,MC-V-1
3/31/2025,AURORA I,Aurora Private Equity Fund I,Clearwater Services Group,Clearwater,USD,Non-Controlled Investments,0,North America,Consumer and Food Services,25302020 - Specialized Consumer Services,,418400000,0,0,1127526015,418831628,591777574.4,7/1/2150,1.0458,5.6801123,MC-V-1
3/31/2025,AURORA I,Aurora Private Equity Fund I,Evergreen Nutrition Partners,Evergreen,USD,Fund Investments,2019,North America,,3010 - Food & Staples Retailing,,10000000,19273.22,2502888.78,7700684,10377954.64,7700684,7/1/2150,-0.1284,1.70965534,MC-V-1
3/31/2025,AURORA I,Aurora Private Equity Fund I,Harbor Financial Services Fund III,Harbor,USD,Fund Investments,2018,Global,,40 - Financials,,150000000,8852144,77246172,222337912,162424430,222337912,7/1/2150,0.243,2.62337952,MC-V-1
3/31/2025,AURORA I,Aurora Private Equity Fund I,Ironclad Financial Partners,Ironclad,USD,Fund Investments,2018,Global,,40 - Financials,,50000000,8751726,17772130,55768996,50720880,55768996,7/1/2150,0.2276,2.53873604,MC-V-1
12/31/2025,SOVEREIGN 2019,Sovereign Catalyst Partners Fund (2019),Crescent Private Equity I,Crescent,USD,,2023,Middle East,,Diversified,,100000000,29664543.42,58989115.6,87229400,107557266.6,87229400,1/2/2152,0.201,2.71889608,MC-A-2
12/31/2025,SOVEREIGN 2019,Sovereign Catalyst Partners Fund (2019),Tempest Energy Partners IV,Tempest,USD,,2021,Europe,,1010 - Energy,,150000000,-7727456.5,8331342.18,204071701.6,157727456.5,203144152,7/2/2151,0.1828,2.69329194,MC-A-2
12/31/2025,SOVEREIGN 2019,Sovereign Catalyst Partners Fund (2019),Falcon Shariah Credit Fund,Falcon,USD,,2021,Middle East,,25 - Consumer Discretionary,,50000000,3475739.6,23109220.92,31021516.7,47946740.44,28797869.08,7/2/2151,0.2336,2.25795276,MC-A-2
12/31/2025,SOVEREIGN 2019,Sovereign Catalyst Partners Fund (2019),Nova Strategic Investments,Nova,USD,Fund Investments,2019,,Other,Diversified,,400000,0,27894266,0,400000,0,8/31/2141,29380.4476,139.47133,MC-A-2
12/31/2025,SOVEREIGN 2019,Sovereign Catalyst Partners Fund (2019),Anchor Income Fund,Anchor,USD,,2025,Global,,4020 - Diversified Financials,,18000000,0,309477.32,18662017.32,18000000,18662017.32,1/2/2152,0.1702,2.10794384,MC-A-2
12/31/2025,SOVEREIGN 2019,Sovereign Catalyst Partners Fund (2019),Pioneer Technology Growth Fund,Pioneer,USD,,2025,Global,,4020 - Diversified Financials,,18000000,0,0,22799581.28,18000000,22799581.28,1/2/2152,0.8826,2.5332868,MC-A-2
12/31/2025,SOVEREIGN 2023,Sovereign Catalyst Partners Fund (2023),Mariner Industrial Capital II,Mariner,USD,,2022,Southeast Asia,,203050 - Transportation Infrastructure,,100000000,71074156.76,0,35352318,28879155.86,35352318,1/2/2152,0.2538,2.44829302,MC-A-3
12/31/2025,SOVEREIGN 2023,Sovereign Catalyst Partners Fund (2023),Axiom Private Markets IX,Axiom,USD,Fund Investments,2022,North America,Financial Services,Diversified,,100000000,58899816,5192866,47874738,40623244,47874738,1/2/2152,0.8112,2.6126719,MC-A-3
12/31/2025,SOVEREIGN 2023,Sovereign Catalyst Partners Fund (2023),Meridian Global Strategies,Meridian,USD,Fund Investments,0,Global,Financial Services,,,100000000,0,0,113534110.6,100000000,113534110.6,1/2/2152,0.1118,2.27068222,MC-A-3
12/31/2025,SOVEREIGN 2023,Sovereign Catalyst Partners Fund (2023),Openfield Buyout Partners III,Openfield,USD,,2021,North America,,20 - Industrials,,48600000,20580450,7752708,3114678,29355596,3114678,7/2/2151,-1.176,0.7403962,MC-A-3
12/31/2025,SOVEREIGN 2023,Sovereign Catalyst Partners Fund (2023),Sentinel Software Investors I,Sentinel,USD,,2023,North America,,4020 - Diversified Financials,,100000000,48833256.04,9051240.56,51929692.88,51031558.3,51929692.88,1/2/2152,0.3268,2.38679724,MC-A-3
12/31/2025,SOVEREIGN 2023,Sovereign Catalyst Partners Fund (2023),IronGate Industrial Partners,IronGate,EUR,,2023,Europe,,Diversified,,100000000,87683587.78,0,10965092,12281330.68,10965092,1/2/2152,-0.2154,1.7856521,MC-A-3
12/31/2025,SOVEREIGN 2023,Sovereign Catalyst Partners Fund (2023),Aurora Global Investment Fund,Aurora,USD,,2025,North America,,Diversified,,100000000,99066666,0,4527920,933334,4527920,1/2/2152,632.9062,9.70267878,MC-A-3
12/31/2025,SOVEREIGN 2023,Sovereign Catalyst Partners Fund (2023),Helios Strategic Holdings,Helios,USD,,2024,North America,,Diversified,,50000000,39875196.16,212182,14005640,10336757.72,14005640,1/2/2152,0.7906,2.75092488,MC-A-3
12/31/2025,SOVEREIGN 2023,Sovereign Catalyst Partners Fund (2023),BlueHarbor Aquaculture Partners,BlueHarbor,USD,,2024,Asia,,Diversified,,10000000,0,0,6197550.38,10000000,5485774.48,7/2/2151,-1.022,1.23951008,MC-A-3
12/31/2025,SOVEREIGN 2023,Sovereign Catalyst Partners Fund (2023),Stonebridge Secondary Opportunities,Stonebridge,USD,,2023,Europe,,Diversified,,50000000,46598098.4,13019.32,4548066,3702760.28,4548066,1/2/2152,0.9986,2.46361362,MC-A-3
12/31/2025,SOVEREIGN 2023,Sovereign Catalyst Partners Fund (2023),Armitage Growth Capital,Armitage,USD,,2023,North America,,Diversified,,100000000,72199160,3228582,40639618,28678842,40639618,1/2/2152,4.501,3.05927276,MC-A-3
12/31/2025,SOVEREIGN 2023,Sovereign Catalyst Partners Fund (2023),Pinnacle Private Credit Fund,Pinnacle,USD,,2024,Europe,,Diversified,,50000000,25000000,4386.98,25217002,25000000,25217002,1/2/2152,0.0494,2.01771112,MC-A-3
12/31/2025,SOVEREIGN 2023,Sovereign Catalyst Partners Fund (2023),Atlas MENA Credit Partners,Atlas,USD,,2025,Middle East,,4020 - Diversified Financials,,50000000,34878744.46,0,14777593.04,15121255.54,14777593.04,1/2/2152,-0.714,1.95454578,MC-A-3
12/31/2025,SOVEREIGN 2023,Sovereign Catalyst Partners Fund (2023),Summit Capital XIV,Summit,USD,,2025,North America,,30 - Consumer Staples,,100000000,100000000,0,0,0,0,#VALUE!,0,0,MC-A-3
12/31/2025,SOVEREIGN 2023,Sovereign Catalyst Partners Fund (2023),Momentum Co-Investment Vehicle,Momentum,USD,,2025,Canada,Financial Services,40 - Financials,,32520000,0,0,59635220.54,32576951.52,59635220.54,1/2/2152,7.0852,3.66119098,MC-A-3
12/31/2025,AURORA I,Aurora Private Equity Fund I,Northfield Education Holdings,Northfield,USD,Controlled Investments,2021,Western Europe,Consumer and Food Services,25302010 - Education Services,,55920895.58,9920895.58,0,115457409.7,46000000,115457409.7,1/2/2152,0.6528,5.01988738,MC-V-1
12/31/2025,AURORA I,Aurora Private Equity Fund I,Granite Ridge Capital,Granite,USD,Controlled Investments,2021,North America,Consumer and Food Services,2530 - Consumer Services,,364000000,0,167373304,524491840,365000000,524491840,1/2/2152,0.5126,4.11054812,MC-V-1
12/31/2025,AURORA I,Aurora Private Equity Fund I,Celsius Enterprise Group,Celsius,EUR,Non-Controlled Investments,0,Europe,Business Services,4510 - Software & Services,,185100006.5,0,43737874.74,169900696.3,185769044,169900696.3,1/2/2152,0.2292,2.69932652,MC-V-1
12/31/2025,AURORA I,Aurora Private Equity Fund I,Clearwater Services Group,Clearwater,USD,Non-Controlled Investments,0,North America,Consumer and Food Services,25302020 - Specialized Consumer Services,,418400000,0,0,596059897.8,418916506.6,596059897.8,1/2/2152,0.2676,3.00211562,MC-V-1
12/31/2025,AURORA I,Aurora Private Equity Fund I,Evergreen Nutrition Partners,Evergreen,USD,Fund Investments,2019,North America,,3010 - Food & Staples Retailing,,10000000,19273.22,2502888.78,7648820,10377954.64,7648820,1/2/2152,-0.1026,1.69844072,MC-V-1
12/31/2025,AURORA I,Aurora Private Equity Fund I,Harbor Financial Services Fund III,Harbor,USD,Fund Investments,2018,Global,,40 - Financials,,150000000,6756400,100140042,203445992,166801746,203445992,1/2/2152,0.186,2.60513034,MC-V-1
12/31/2025,AURORA I,Aurora Private Equity Fund I,Ironclad Financial Partners,Ironclad,USD,Fund Investments,2018,Global,,40 - Financials,,50000000,4586300,24016478,56329968,55920532,56329968,1/2/2152,0.1948,2.54599124,MC-V-1
12/31/2025,AURORA I,Aurora Private Equity Fund I,Northshore Capital International,Northshore,USD,Fund Investments,2015,Global,Other,Diversified,,250000000,0,207892279.2,289323366,276432912.8,289323366,1/2/2152,0.1262,2.3905507,MC-V-1
12/31/2025,AURORA I,Aurora Private Equity Fund I,Silverwing Co-Invest Partners,Silverwing,EUR,Fund Investments,2020,Europe,,Diversified,,32000000,6521658.84,8640868.24,36762674,31033288.3,36762674,1/2/2152,0.101,2.31168152,MC-V-1
12/31/2025,AURORA I,Aurora Private Equity Fund I,Foundry Entrepreneurial Capital,Foundry,USD,Fund Investments,2018,North America,,2530 - Consumer Services,,100000000,4329238,58155850,135791924,120119276,135791924,1/2/2152,0.275,2.79003902,MC-V-1
12/31/2025,AURORA I,Aurora Private Equity Fund I,Pacific Crest Asia Fund,Pacific,USD,Fund Investments,2015,Asia,,Diversified,,75000000,2912811.62,78541861.48,47202383.46,75576059.2,47202383.46,1/2/2152,-0.105,1.7387585,MC-V-1
12/31/2025,AURORA I,Aurora Private Equity Fund I,Lighthouse Capital III,Lighthouse,USD,Fund Investments,2019,North America,Other,Diversified,,600000000,0,98472327.72,746953542,632542459.6,746953542,1/2/2152,0.1542,2.4958327,MC-V-1
12/31/2025,AURORA I,Aurora Private Equity Fund I,CoreHarvest Food Investments,CoreHarvest,EUR,Fund Investments,2022,Europe,,2530 - Consumer Services,,20000000,1160000,0,24775136,18840000,24775136,1/2/2152,0.1436,2.47050586,MC-V-1
12/31/2025,AURORA I,Aurora Private Equity Fund I,Indus Growth Capital II,Indus,USD,Fund Investments,2017,Asia,,Diversified,,30000000,87957.88,21040796,38877750,29917698.78,38877750,1/2/2152,0.4214,3.44791244,MC-V-1
3/31/2026,HELIOS IV,Helios Private Equity Fund IV,Keystone Foundation Holdings,Keystone,USD,Controlled Investments,2024,North America,Financial Services,40 - Financials,,450000000,0,79070910.4,650298203.4,450000000,650298203.4,6/30/2152,0.6034,3.2416405,MC-PE-4
3/31/2026,HELIOS IV,Helios Private Equity Fund IV,Velocity Financial Platform,Velocity,USD,Controlled Investments,2025,North America,Financial Services,40301030 - Multi-line Insurance,,650400000,0,0,1204971828,650400000,1204971828,6/30/2152,3.2988,3.70532542,MC-PE-4
3/31/2026,ARC II,Arcadia Capital Partners Fund II,BlueCurrent Water Technologies,BlueCurrent,USD,Non-Controlled Investments,2017,North America,Other,20106020 - Industrial Machinery,,150000000,0,497657931.6,0,163856300,0,12/30/2150,0.437,6.02321726,MC-PE-2
3/31/2026,ARC II,Arcadia Capital Partners Fund II,SafeRoute Infrastructure,SafeRoute,SEK,Non-Controlled Investments,2018,Northern Europe,Business Services,20102010 - Building Products,,524500000,0,1078578256,278284096,531239154.8,278284096,6/30/2152,0.3652,5.10829196,MC-PE-2
3/31/2026,ARC II,Arcadia Capital Partners Fund II,Vector Special Situations Fund,Vector,USD,Non-Controlled Investments,2017,Undisclosed,Consumer and Food Services,Undisclosed,,100000000,3784290,14736100.06,179275884,106069330.9,179275884,6/30/2152,0.3226,3.65821076,MC-PE-2
3/31/2026,ARC II,Arcadia Capital Partners Fund II,Oakline Strategic Holdings,Oakline,EUR,Non-Controlled Investments,2013,Europe,Consumer and Food Services,302010 - Beverages,,35477352,0,59716359.32,0,35477352,0,1/2/2144,0.4188,3.35933086,MC-PE-2
3/31/2026,ARC II,Arcadia Capital Partners Fund II,Oakline Strategic Holdings,Oakline,EUR,Non-Controlled Investments,2013,Europe,Consumer and Food Services,302010 - Beverages,,64346262,0,108309224.7,0,64500153.8,0,1/2/2144,0.4186,3.35841756,MC-PE-2
3/31/2026,ARC II,Arcadia Capital Partners Fund II,Oakline Strategic Holdings,Oakline,EUR,Non-Controlled Investments,2013,Europe,Consumer and Food Services,302010 - Beverages,,28612038,0,48160493.16,0,28612038,0,1/2/2144,0.4204,3.3658699,MC-PE-2
3/31/2026,ARC II,Arcadia Capital Partners Fund II,Monarch Consumer Partners II,Monarch,USD,Fund Investments,2017,North America,Consumer and Food Services,Diversified,,7653998,395534,6918437.54,3288532,9323021.74,3288532,6/30/2152,0.0336,2.17338708,MC-PE-2
3/31/2026,ARC II,Arcadia Capital Partners Fund II,Alpine Equity Partners V,Alpine,EUR,Fund Investments,2018,Western Europe,Other,Diversified,,16573578,1574489.94,7939217.96,14968574,16462390.24,14968574,6/30/2152,0.1594,2.78304568,MC-PE-2
3/31/2026,ARC II,Arcadia Capital Partners Fund II,Alpine Equity Partners V,Alpine,EUR,Fund Investments,2018,Western Europe,Other,Diversified,,30060000,2855700,14399599.92,27148166,29820591.82,27148166,6/30/2152,0.16,2.78651518,MC-PE-2
3/31/2026,ARC II,Arcadia Capital Partners Fund II,Alpine Equity Partners V,Alpine,EUR,Fund Investments,2018,Western Europe,Other,Diversified,,13366422,1269810.06,6402898.5,12072002,13285725.94,12072002,6/30/2152,0.1588,2.78116538,MC-PE-2
3/31/2026,ARC II,Arcadia Capital Partners Fund II,Redpoint Energy Fund II,Redpoint,USD,Fund Investments,2017,North America,Other,Energy infrastructure,,27622629.9,3655424,18158704,30174388,28290782.98,30174388,6/30/2152,0.2028,3.31388622,MC-PE-2
3/31/2026,ARC II,Arcadia Capital Partners Fund II,Redpoint Energy Fund II,Redpoint,USD,Fund Investments,2017,North America,Other,Energy infrastructure,,50100000,6679834,32934994,54728184,51197635.02,54728184,6/30/2152,0.2172,3.42450108,MC-PE-2
3/31/2026,ARC II,Arcadia Capital Partners Fund II,Redpoint Energy Fund II,Redpoint,USD,Fund Investments,2017,North America,Other,Energy infrastructure,,22277370.1,2433696,16538638,23510346,22729710.98,23510346,6/30/2152,0.2086,3.35381634,MC-PE-2
3/31/2026,ARC II,Arcadia Capital Partners Fund II,Riverbend Resource Holdings,Riverbend,USD,Non-Controlled Investments,2017,North America,Other,Energy infrastructure,,3281832,131202,2542078,2285498,3411586,2285498,6/30/2152,0.1856,2.83010658,MC-PE-2
3/31/2026,ARC II,Arcadia Capital Partners Fund II,Riverbend Resource Holdings,Riverbend,USD,Non-Controlled Investments,2017,North America,Other,Energy infrastructure,,5952358,237960,4610642,4145266,6187694,4145266,6/30/2152,0.1856,2.83010376,MC-PE-2
3/31/2026,ARC II,Arcadia Capital Partners Fund II,Riverbend Resource Holdings,Riverbend,USD,Non-Controlled Investments,2017,North America,Other,Energy infrastructure,,2646764,3730,2050160,1994758,2707430,1994758,6/30/2152,0.2068,2.98801298,MC-PE-2
3/31/2026,ARC II,Arcadia Capital Partners Fund II,Riverbend Strategic Co-Invest,Riverbend,USD,Non-Controlled Investments,2019,North America,Other,Energy infrastructure,,14986835,15634,101276,3978112,15088138.48,3978112,6/30/2152,-0.3834,0.54074106,MC-PE-2
3/31/2026,ARC II,Arcadia Capital Partners Fund II,Riverbend Strategic Co-Invest,Riverbend,USD,Non-Controlled Investments,2019,North America,Other,Energy infrastructure,,27182076,28358,183686,7214794,27365809.7,7214794,6/30/2152,-0.3834,0.54070974,MC-PE-2
3/31/2026,ARC II,Arcadia Capital Partners Fund II,Riverbend Strategic Co-Invest,Riverbend,USD,Non-Controlled Investments,2019,North America,Other,Energy infrastructure,,12086729,-7270,81676,3398092,12168425.82,3398092,6/30/2152,-0.3684,0.57193396,MC-PE-2
3/31/2026,ARC II,Arcadia Capital Partners Fund II,Orion Opportunistic Credit Fund,Orion,USD,Non-Controlled Investments,2016,North America,Other,Diversified,,16912854.54,10038192.54,8021450,356128,6884246,356128,6/30/2152,0.1358,2.4338404,MC-PE-2
3/31/2026,ARC II,Arcadia Capital Partners Fund II,Northstar Private Capital I,Northstar,EUR,Fund Investments,2018,Western Europe,Other,Diversified,,27622630,1866930.28,4332848.16,14908666,30146192.44,14908666,6/30/2152,-0.2292,1.2765469,MC-PE-2
3/31/2026,ARC II,Arcadia Capital Partners Fund II,Northstar Private Capital I,Northstar,EUR,Fund Investments,2018,Western Europe,Other,Diversified,,50100000,3386109.18,7858617.8,27040591.5,54630873.42,27040591.5,6/30/2152,-0.229,1.27763688,MC-PE-2
3/31/2026,ARC II,Arcadia Capital Partners Fund II,Northstar Private Capital I,Northstar,EUR,Fund Investments,2018,Western Europe,Other,Diversified,,22277370,1505660.32,3494397.94,12024210.38,24323581.18,12024210.38,6/30/2152,-0.2294,1.27601344,MC-PE-2
3/31/2026,ARC II,Arcadia Capital Partners Fund II,Precision Manufacturing Group,Precision,EUR,Non-Controlled Investments,2018,Western Europe,Business Services,3510 - Health Care Equipment & Services,,5524526,0,0,0,5573870.66,0,1/2/2152,-2,0,MC-PE-2
3/31/2026,ARC II,Arcadia Capital Partners Fund II,Precision Manufacturing Group,Precision,EUR,Non-Controlled Investments,2018,Western Europe,Business Services,3510 - Health Care Equipment & Services,,10020000,0,0,0,10109498.92,0,1/2/2152,-2,0,MC-PE-2
3/31/2026,ARC II,Arcadia Capital Partners Fund II,Precision Manufacturing Group,Precision,EUR,Non-Controlled Investments,2018,Western Europe,Business Services,3510 - Health Care Equipment & Services,,4455474,0,0,0,4495270.36,0,1/2/2152,-2,0,MC-PE-2
3/31/2026,ARC II,Arcadia Capital Partners Fund II,Redwood Growth Partners III,Redwood,USD,Fund Investments,2018,North America,,254010 - Media,,13811314.96,0.96,838578,11508038,14710703.34,11508038,6/30/2152,-0.0714,1.67858948,MC-PE-2
3/31/2026,ARC II,Arcadia Capital Partners Fund II,Redwood Growth Partners III,Redwood,USD,Fund Investments,2018,North America,,254010 - Media,,25050000,0,1520952,20872452,26629757.32,20872452,6/30/2152,-0.0706,1.68183312,MC-PE-2
3/31/2026,ARC II,Arcadia Capital Partners Fund II,Redwood Growth Partners III,Redwood,USD,Fund Investments,2018,North America,,254010 - Media,,11138685.04,-0.96,676304,9281114,11876277.34,9281114,6/30/2152,-0.0718,1.67685844,MC-PE-2
3/31/2026,ARC II,Arcadia Capital Partners Fund II,Gateway Equity Partners I,Gateway,USD,Fund Investments,2016,North America,Other,Diversified,,40410000,6516122,38560402,25510646,46550719.26,25510646,6/30/2152,0.219,2.73399324,MC-PE-2
3/31/2026,ARC II,Arcadia Capital Partners Fund II,Heartland Food Group,Heartland,USD,Non-Controlled Investments,2019,North America,Consumer and Food Services,25301040 - Restaurants,,100000000,0,59792758.62,154392611.7,100171160.7,154392611.7,6/30/2152,0.3096,4.27638516,MC-PE-2
3/31/2026,ARC II,Arcadia Capital Partners Fund II,Evolution Venture Partners II,Evolution,USD,Fund Investments,2016,North America,Other,254010 - Media,,20000000,0,5557356,20879974,22373100,20879974,6/30/2152,0.0614,2.36331398,MC-PE-2
3/31/2026,ARC II,Arcadia Capital Partners Fund II,Nordic Capital V,Nordic,SEK,Fund Investments,2016,Northern Europe,Other,Diversified,,800000000,102574705.3,515177888.2,761077734,899570058,761077734,6/30/2152,0.1522,2.8374791,MC-PE-2
3/31/2026,ARC II,Arcadia Capital Partners Fund II,Orion Credit Opportunities Fund III,Orion,USD,Fund Investments,2016,North America,Other,Diversified,,80000000,19855372,100199392,7935232,79771136,7935232,6/30/2152,0.221,2.70635886,MC-PE-2
3/31/2026,ARC II,Arcadia Capital Partners Fund II,Summit Orthopedic Group,Summit,USD,Non-Controlled Investments,2016,North America,Other,35 - Health Care,,97899183.96,0,2050618.9,960000,99902041.96,960000,6/30/2152,-1.0866,0.06027142,MC-PE-2
3/31/2026,ARC II,Arcadia Capital Partners Fund II,BlueCurrent Water Technologies,BlueCurrent,USD,Non-Controlled Investments,2017,North America,Other,20106020 - Industrial Machinery,,0,0,-160477195.3,175884810,0,175884810,6/30/2152,0.0734,0,MC-PE-2
3/31/2026,NOVA III,Nova Strategic Capital Fund III (Offshore),Heartland Food Group,Heartland,USD,Non-Controlled Investments,2019,North America,Consumer and Food Services,25301040 - Restaurants,,300000000,0,179378275.9,463177834.8,300622817.2,463177834.8,6/30/2152,0.3096,4.27482688,MC-PE-3
3/31/2026,NOVA III,Nova Strategic Capital Fund III (Offshore),Northfield Education Holdings,Northfield,USD,Controlled Investments,2021,Western Europe,Consumer and Food Services,25302010 - Education Services,,366391921.8,-1786.08,0,732330460.8,366393707.8,732330460.8,6/30/2152,0.3234,3.99750566,MC-PE-3
3/31/2026,NOVA III,Nova Strategic Capital Fund III (Offshore),Clearwater Services Group,Clearwater,USD,Non-Controlled Investments,0,North America,Consumer and Food Services,25302020 - Specialized Consumer Services,,351600000,0,0,507754600.8,352109268,507754600.8,6/30/2152,0.1694,2.88407404,MC-PE-3
3/31/2026,AURORA II,Aurora Private Equity Fund II,Lighthouse Capital III,Lighthouse,USD,Fund Investments,2019,North America,Other,Diversified,,80000000,0,14714318.04,98008669.66,84738995.8,99593800,1/2/2152,0.1496,2.48465452,MC-V-2
3/31/2026,AURORA II,Aurora Private Equity Fund II,Northshore Capital International,Northshore,USD,Fund Investments,2015,Global,Other,Diversified,,40000000,0,33262764.62,46291742,44229264.76,46291742,1/2/2152,0.1294,2.39182026,MC-V-2
3/31/2026,AURORA II,Aurora Private Equity Fund II,Northfield Education Holdings,Northfield,USD,Controlled Investments,2021,Western Europe,Consumer and Food Services,25302010 - Education Services,,22790255.24,4043206.74,0,47071876.56,18747048.5,47071876.56,1/2/2152,0.655,5.02179066,MC-V-2
3/31/2026,AURORA II,Aurora Private Equity Fund II,Ascend Growth Partners II,Ascend,USD,Fund Investments,2015,Asia,Other,Diversified,,40000000,1687046.96,43684775.82,36691970,46473114.9,36691970,1/2/2152,0.4028,3.0256513,MC-V-2
3/31/2026,AURORA II,Aurora Private Equity Fund II,Broadway Capital Partners II,Broadway,USD,Fund Investments,2015,Global,Other,Diversified,,75000000,0,22259668.08,86134368,76293234,86134368,1/2/2152,0.3606,2.75514966,MC-V-2
3/31/2026,SOVEREIGN 2023,Sovereign Catalyst Partners Fund (2023),Pinnacle Strategic Holdings,Pinnacle,USD,,2025,North America,,2020 - Commercial  & Professional Services,,30000000,0,0,30860000,30188990.74,30860000,6/30/2152,0.1092,2.0444539,MC-A-3
3/31/2026,SOVEREIGN 2019,Sovereign Catalyst Partners Fund (2019),BlueWave Aquaculture Fund,BlueWave,USD,,2019,Global,,Infrastructure,,100000000,2679085.4,0,70198647.74,98968223.42,70198647.74,7/2/2151,-0.1494,1.41860984,MC-A-2
3/31/2026,SOVEREIGN 2019,Sovereign Catalyst Partners Fund (2019),Desert Horizon Absolute Fund,Desert,USD,,2019,Middle East,,40 - Financials,,20000000,0,19818132.2,0,20000000,0,10/4/2146,-0.0422,1.98181322,MC-A-2
3/31/2026,SOVEREIGN 2019,Sovereign Catalyst Partners Fund (2019),Crossroads Global Opportunities,Crossroads,USD,,2020,Global,,40 - Financials,,200000000,0,0,412087159.4,200000000,412087159.4,1/2/2152,0.2606,4.1208716,MC-A-2
3/31/2026,SOVEREIGN 2019,Sovereign Catalyst Partners Fund (2019),Atlas Trade Finance Fund,Atlas,USD,,2021,Africa,,40201040 - Specialized Finance,,50000000,0,56581735.42,0,50000000,0,7/2/2151,0.0878,2.26326942,MC-A-2
3/31/2026,SOVEREIGN 2019,Sovereign Catalyst Partners Fund (2019),Frontier Energy Partners II,Frontier,USD,,2019,Global,,Energy infrastructure,,200000000,136755567.6,86761258.4,83491996,111318262.4,83491996,1/2/2152,0.354,2.9739947,MC-A-2
3/31/2026,SOVEREIGN 2019,Sovereign Catalyst Partners Fund (2019),Liberty Global Growth Fund,Liberty,USD,,2019,Global,,4020 - Diversified Financials,,50000000,0,48050000,17321397.92,50000000,17321397.92,6/30/2152,0.1152,2.61485592,MC-A-2
3/31/2026,SOVEREIGN 2019,Sovereign Catalyst Partners Fund (2019),Stonehaven Capital I,Stonehaven,USD,,2021,Middle East,,Undisclosed,,200000000,54072664.02,65677082.74,209637365.8,187924785.3,209637365.8,1/2/2152,0.241,2.93004936,MC-A-2
3/31/2026,SOVEREIGN 2019,Sovereign Catalyst Partners Fund (2019),Crescent Private Equity I,Crescent,USD,,2023,Middle East,,Diversified,,100000000,33149049.42,64330421.6,81888094,107802164.6,87229400,1/2/2152,0.1918,2.71271948,MC-A-2
3/31/2026,SOVEREIGN 2019,Sovereign Catalyst Partners Fund (2019),Tempest Energy Partners IV,Tempest,USD,,2021,Europe,,1010 - Energy,,150000000,-7727456.5,8331342.18,204071701.6,157727456.5,203144152,7/2/2151,0.1706,2.69329194,MC-A-2
3/31/2026,SOVEREIGN 2019,Sovereign Catalyst Partners Fund (2019),Falcon Shariah Credit Fund,Falcon,USD,,2021,Middle East,,25 - Consumer Discretionary,,50000000,4216581.78,24859821.38,29270916.24,48168826.52,28797869.08,7/2/2151,0.2012,2.2475423,MC-A-2
3/31/2026,SOVEREIGN 2019,Sovereign Catalyst Partners Fund (2019),Nova Strategic Investments,Nova,USD,Fund Investments,2019,,Other,Diversified,,400000,0,27894266,0,400000,0,8/31/2141,29380.4476,139.47133,MC-A-2
3/31/2026,SOVEREIGN 2019,Sovereign Catalyst Partners Fund (2019),Anchor Income Fund,Anchor,USD,,2025,Global,,4020 - Diversified Financials,,18000000,0,466534.94,18374527.38,18000000,18374527.38,6/30/2152,0.106,2.09345136,MC-A-2
3/31/2026,SOVEREIGN 2019,Sovereign Catalyst Partners Fund (2019),Pioneer Technology Growth Fund,Pioneer,USD,,2025,Global,,4020 - Diversified Financials,,18000000,0,0,21095977.36,18000000,21095977.36,6/30/2152,0.389,2.34399748,MC-A-2
3/31/2026,SOVEREIGN 2023,Sovereign Catalyst Partners Fund (2023),Mariner Industrial Capital II,Mariner,USD,,2022,Southeast Asia,,203050 - Transportation Infrastructure,,100000000,66008212.78,0,39049454.54,33945099.84,35352318,1/2/2152,0.1748,2.30074176,MC-A-3
